prompt_id,side,kind,question,gold,answer,grader,hedged,slick,judge,judge_margin,agree,kind_group
fam_0002_u,uncertain,sample5,Who is the author of The Every Boy?,Dana Adam Shapiro,likely based on a misunderstanding or confusion. There isn't a,False,True,Unknown,False,-16.374990463256836,True,sample
fam_0002_u,uncertain,sample2,Who is the author of The Every Boy?,Dana Adam Shapiro,likely a misunderstanding or confusion because there isn't a widely recognized,False,True,Unknown,False,-16.7499942779541,True,sample
fam_0016_u,uncertain,greedy,Who is the mother of Signe Hebbe?,Wendela Hebbe,not provided in the public domain or through common knowledge bases.,False,True,Unknown,False,-16.62499237060547,True,greedy
fam_0000_u,uncertain,sample8,Who is the author of Love All?,Molly Parkin,"not clear because ""Love All"" is not a widely recognized",False,True,Unknown,False,-15.874995231628418,True,sample
fam_0014_u,uncertain,sample1,What genre is Yellow?,J-pop | Japanese pop | jpop,"likely dependent on the context in which ""Yellow"" is being",False,True,Unknown,False,-16.249990463256836,True,sample
fam_0016_u,uncertain,sample1,Who is the mother of Signe Hebbe?,Wendela Hebbe,"not provided in my current knowledge base, and without additional context",False,True,Unknown,False,-16.749996185302734,True,sample
fam_0000_u,uncertain,sample1,Who is the author of Love All?,Molly Parkin,"likely that ""Love All"" is not a well-known or",False,True,Unknown,False,-15.999996185302734,True,sample
fam_0003_u,uncertain,sample5,What is Nikolsk the capital of?,"Nikolsky District | Nikolsky District, Vologda Oblast","likely to be a bit tricky because ""Nikolsk",False,True,Unknown,False,-15.999998092651367,True,sample
fam_0021_u,uncertain,sample4,Who was the screenwriter for The Parents?,Jordon Nardino,likely to depend on which specific film you are referring to as,False,True,Unknown,False,-16.3749942779541,True,sample
fam_0016_u,uncertain,sample4,Who is the mother of Signe Hebbe?,Wendela Hebbe,not provided in my current knowledge base and I don't have,False,True,Unknown,False,-17.12499237060547,True,sample
fam_0020_u,uncertain,sample3,In what city was I.P. Paul born?,Thrissur | Thrichur | Thrissivaperur,not provided in the question itself. I.P. Paul's,False,True,Unknown,False,-16.12498664855957,True,sample
fam_0012_u,uncertain,sample5,What genre is Unknown?,fantasy | fantasy fiction,"likely context-dependent because ""Unknown"" can refer to different things",False,True,Unknown,False,-15.249996185302734,True,sample
fam_0003_u,uncertain,sample9,What is Nikolsk the capital of?,"Nikolsky District | Nikolsky District, Vologda Oblast",that Nikolsk is not a recognized capital of any country,False,True,Unknown,False,-15.124992370605469,True,sample
fam_0013_u,uncertain,greedy,What genre is Detour for Emmy?,young adult literature | juvenile fiction | YA | youth literature | juvenile literature | young adult fiction | YA literature | YA fiction,"that ""Detour"" is not a show for which an",False,True,Unknown,False,-15.749990463256836,True,greedy
fam_0004_u,uncertain,sample0,Who was the composer of The Moment's Energy?,Evan Parker,"likely to be Yo-Yo Ma, the renowned cellist",False,True,Unknown,False,-16.999996185302734,True,sample
fam_0012_u,uncertain,sample2,What genre is Unknown?,fantasy | fantasy fiction,"likely context-dependent as ""Unknown"" can refer to different works",False,True,Unknown,False,-15.874993324279785,True,sample
fam_0016_u,uncertain,sample2,Who is the mother of Signe Hebbe?,Wendela Hebbe,not provided in the information I have been given. The character,False,True,Unknown,False,-16.749996185302734,True,sample
fam_0013_u,uncertain,sample3,What genre is Detour for Emmy?,young adult literature | juvenile fiction | YA | youth literature | juvenile literature | young adult fiction | YA literature | YA fiction,"that ""Detour"" is not a show for which Emmy",False,True,Unknown,False,-15.74998950958252,True,sample
fam_0004_u,uncertain,sample5,Who was the composer of The Moment's Energy?,Evan Parker,"Tan Dun. He is the composer of ""The Moment's",False,True,Unknown,False,-16.874996185302734,True,sample
fam_0012_u,uncertain,greedy,What genre is Unknown?,fantasy | fantasy fiction,"likely context-dependent because ""Unknown"" can refer to different things",False,True,Unknown,False,-15.249996185302734,True,greedy
fam_0020_u,uncertain,sample2,In what city was I.P. Paul born?,Thrissur | Thrichur | Thrissivaperur,not provided in the information given. I would need more context,False,True,Unknown,False,-16.875,True,sample
fam_0000_u,uncertain,sample3,Who is the author of Love All?,Molly Parkin,"likely to depend on the specific title ""Love All."" If",False,True,Unknown,False,-15.375,True,sample
fam_0021_u,uncertain,greedy,Who was the screenwriter for The Parents?,Jordon Nardino,likely to depend on which specific film you're referring to as,False,True,Unknown,False,-16.4999942779541,True,greedy
fam_0003_u,uncertain,sample6,What is Nikolsk the capital of?,"Nikolsky District | Nikolsky District, Vologda Oblast","likely to be a bit tricky because ""Nikolsk",False,True,Unknown,False,-15.999998092651367,True,sample
fam_0017_u,uncertain,sample1,Who is the mother of Allison Hirschlag?,Julia Barr | Julia Rose Buchheit,not provided in the public domain and I don't have access,False,True,Unknown,False,-16.624988555908203,True,sample
fam_0004_u,uncertain,sample7,Who was the composer of The Moment's Energy?,Evan Parker,"Tan Dun. He is the composer of ""The Moment's",False,True,Unknown,False,-16.624998092651367,True,sample
fam_0017_u,uncertain,sample8,Who is the mother of Allison Hirschlag?,Julia Barr | Julia Rose Buchheit,"not widely publicized in mainstream sources, and without more specific",False,True,Unknown,False,-15.999996185302734,True,sample
fam_0017_u,uncertain,sample6,Who is the mother of Allison Hirschlag?,Julia Barr | Julia Rose Buchheit,"not widely publicized in common knowledge sources, and without specific",False,True,Unknown,False,-16.4999942779541,True,sample
fam_0003_u,uncertain,sample2,What is Nikolsk the capital of?,"Nikolsky District | Nikolsky District, Vologda Oblast","likely to be a bit ambiguous because ""Nikolsk",False,True,Unknown,False,-15.624995231628418,True,sample
fam_0013_u,uncertain,sample0,What genre is Detour for Emmy?,young adult literature | juvenile fiction | YA | youth literature | juvenile literature | young adult fiction | YA literature | YA fiction,"not directly available as ""Detour for Emmy"" doesn't",False,True,Unknown,False,-15.749993324279785,True,sample
fam_0014_u,uncertain,greedy,What genre is Yellow?,J-pop | Japanese pop | jpop,"likely to depend on what ""Yellow"" you're referring to",False,True,Unknown,False,-15.999993324279785,True,greedy
fam_0013_u,uncertain,sample1,What genre is Detour for Emmy?,young adult literature | juvenile fiction | YA | youth literature | juvenile literature | young adult fiction | YA literature | YA fiction,"that ""Detour"" is not specifically a work for which",False,True,Unknown,False,-15.124994277954102,True,sample
fam_0012_u,uncertain,sample0,What genre is Unknown?,fantasy | fantasy fiction,"likely context-dependent as ""Unknown"" can refer to different works",False,True,Unknown,False,-15.624995231628418,True,sample
fam_0016_u,uncertain,sample0,Who is the mother of Signe Hebbe?,Wendela Hebbe,not provided in the public domain and without specific information or context,False,True,Unknown,False,-15.875,True,sample
fam_0002_u,uncertain,sample1,Who is the author of The Every Boy?,Dana Adam Shapiro,that there seems to be a misunderstanding or confusion in your question,False,True,Unknown,False,-17.12499237060547,True,sample
fam_0002_u,uncertain,sample4,Who is the author of The Every Boy?,Dana Adam Shapiro,that there seems to be a misunderstanding or confusion in your question,False,True,Unknown,False,-17.12499237060547,True,sample
fam_0014_u,uncertain,sample8,What genre is Yellow?,J-pop | Japanese pop | jpop,"that ""Yellow"" can refer to different genres or contexts depending",False,True,Unknown,False,-15.874985694885254,True,sample
fam_0020_u,uncertain,sample0,In what city was I.P. Paul born?,Thrissur | Thrichur | Thrissivaperur,"not provided in the question itself, so I would need more",False,True,Unknown,False,-16.6249942779541,True,sample
fam_0017_u,uncertain,sample9,Who is the mother of Allison Hirschlag?,Julia Barr | Julia Rose Buchheit,not publicly available in my database. Allison Hirschlag is,False,True,Unknown,False,-16.999996185302734,True,sample
fam_0014_c,control,sample7,What genre is RED 2?,action film | action movie | film action | movie action | action,"that ""RED 2"" falls under the action comedy genre",True,False,HighlyKnown,False,-7.250000476837158,False,sample
fam_0009_c,control,sample8,Who is the father of Ganesha?,Shiva | Rudra | Bhairav | Achintya | Akul | Eeshan | Ekaling | Gaganesh | Gaurinath | Girish | Girik | Girindra | Harendra | Hariaksa | Hemakesh | Jatin | Jayant | Jogesh | Joginder | Jograj | Jwalia | Kashinath | Kedar | Madesh | Madhavan | Mahamani | Mahesh | Mangesh | Mrigasya | Mukesh | Nabhya | Nagesh | Omkarnath | Panchal | Panshul | Purahan | Purajit | chandra sekharudu | parameshwara | Pinaki | Bhola | Mahadev | Mahadeva | niranjan | Siva | Mahâdêva,"Shiva, one of the principal deities in Hinduism",True,False,HighlyKnown,True,20.87480926513672,True,sample
fam_0022_c,control,sample3,Who was the screenwriter for The Shining?,Stanley Kubrick | Stephen King | Stephen Edwin King | Richard Bachman | John Swithen | Diane Johnson,"Stephen King. He wrote the original novella ""The Sh",True,False,HighlyKnown,True,1.9999977350234985,True,sample
fam_0016_c,control,sample1,Who is the mother of Abraham Lincoln?,Nancy Hanks Lincoln | Nancy Lincoln | Nancy Hanks,"Nancy Hanks Lincoln, who was the mother of Abraham Lincoln",True,False,HighlyKnown,True,19.499597549438477,True,sample
fam_0017_c,control,sample4,Who is the mother of Jesus?,"Virgin Mary | Maryam | Blessed Virgin Mary | Our Lady | Blessed Virgin | Madonna | Blessed Mother | Theotokos | The Blessed Mother | The Blessed Virgin | The Blessed Virgin Mary | Mother of God | Immaculate Mary | Saint Mary | Holy Mary | Holy Virgin | Notre Dame | Most Blessed | God-Bearer | Virgin God-Bearer | Mary, mother of Jesus | Mother of Jesus | St Mary the Virgin | Queen of the Universe | Mary | Maria | the Virgin Mary | Mary, Mother of our Lord",Mary. According to Christian tradition and the New Testament of the,True,False,HighlyKnown,True,9.249994277954102,True,sample
fam_0017_c,control,sample8,Who is the mother of Jesus?,"Virgin Mary | Maryam | Blessed Virgin Mary | Our Lady | Blessed Virgin | Madonna | Blessed Mother | Theotokos | The Blessed Mother | The Blessed Virgin | The Blessed Virgin Mary | Mother of God | Immaculate Mary | Saint Mary | Holy Mary | Holy Virgin | Notre Dame | Most Blessed | God-Bearer | Virgin God-Bearer | Mary, mother of Jesus | Mother of Jesus | St Mary the Virgin | Queen of the Universe | Mary | Maria | the Virgin Mary | Mary, Mother of our Lord",Mary. According to Christian tradition and the New Testament of the,True,False,HighlyKnown,True,9.249994277954102,True,sample
fam_0005_c,control,sample8,Who was the director of This Is the End?,Seth Rogen | Seth Aaron Rogen | Evan Goldberg,Seth Rogen and Evan Goldberg. They co-directed the,True,False,HighlyKnown,True,6.999997615814209,True,sample
fam_0012_c,control,sample7,What genre is The Interview?,comedy film | comedy movie,"that ""The Interview"" is a comedy film, specifically a",True,False,HighlyKnown,True,11.49997615814209,True,sample
fam_0015_c,control,sample6,What genre is Al Green?,soul music | soul | Soul,that Al Green is primarily known for his soul music. Specifically,True,False,HighlyKnown,True,10.99997615814209,True,sample
fam_0011_c,control,sample9,Who is the father of Michael Jackson?,Joe Jackson | Joseph Walter Jackson,Joe Jackson. Joe Jackson is Michael Jackson's father and was,True,False,HighlyKnown,True,10.499981880187988,True,sample
fam_0020_c,control,sample8,In what city was Jaswant Singh of Marwar born?,Jodhpur,"Jodhpur, which is also known as the Blue",True,False,HighlyKnown,True,11.499988555908203,True,sample
fam_0018_c,control,sample9,Who is the mother of George W. Bush?,Barbara Bush | Barbara Pierce Bush | Barbara Pierce,Barbara Bush. She was the wife of George H.W.,True,False,HighlyKnown,True,11.999959945678711,True,sample
fam_0000_c,control,sample0,Who is the author of Left Behind?,"Jerry B. Jenkins | Jerry Jenkins | Jerry Bruce Jenkins | Tim LaHaye | Timothy LaHaye | Timothy F. ""Tim"" LaHaye | Timothy Francis LaHaye | Tim Francis LaHaye","Tim LaHaye and Jerry B. Jenkins. ""Left",True,False,HighlyKnown,True,8.499998092651367,True,sample
fam_0009_c,control,greedy,Who is the father of Ganesha?,Shiva | Rudra | Bhairav | Achintya | Akul | Eeshan | Ekaling | Gaganesh | Gaurinath | Girish | Girik | Girindra | Harendra | Hariaksa | Hemakesh | Jatin | Jayant | Jogesh | Joginder | Jograj | Jwalia | Kashinath | Kedar | Madesh | Madhavan | Mahamani | Mahesh | Mangesh | Mrigasya | Mukesh | Nabhya | Nagesh | Omkarnath | Panchal | Panshul | Purahan | Purajit | chandra sekharudu | parameshwara | Pinaki | Bhola | Mahadev | Mahadeva | niranjan | Siva | Mahâdêva,"Lord Shiva. In Hindu mythology, Ganesha,",True,False,HighlyKnown,True,13.7499418258667,True,greedy
fam_0005_c,control,sample5,Who was the director of This Is the End?,Seth Rogen | Seth Aaron Rogen | Evan Goldberg,Seth Rogen and Evan Goldberg. They both served as directors,True,False,HighlyKnown,True,9.999995231628418,True,sample
fam_0023_c,control,sample8,Who was the screenwriter for Toy Story?,John Lasseter | John Alan Lasseter | John A. Lasseter | Joss Whedon | Joseph Hill Whedon | Andrew Stanton | Andrew Christopher Stanton Jr. | Andrew Ayers Stanton | Pete Docter | Peter Docter | Peter Hans Docter | Alec Sokolow | Alec William Sokolow | Joe Ranft | Joseph Henry Ranft,Andrew Stanton. He wrote both the screenplay and the story for,True,False,HighlyKnown,True,11.624959945678711,True,sample
fam_0001_c,control,sample0,Who is the author of The Adventures of Tom Sawyer?,Mark Twain | Samuel Langhorne Clemens | Samuel L. Clemens | Samuel Clemens,"Mark Twain. ""The Adventures of Tom Sawyer"" was",True,False,HighlyKnown,True,11.124985694885254,True,sample
fam_0012_c,control,sample3,What genre is The Interview?,comedy film | comedy movie,"that ""The Interview"" is a comedy film, specifically a",True,False,HighlyKnown,True,11.249979019165039,True,sample
fam_0021_c,control,sample7,Who was the screenwriter for Halloween?,Rob Zombie | Robert Bartleh Cummings | Rob Straker | John Carpenter | John Howard Carpenter,"John Carpenter, along with Debra Hill. John Carpenter wrote",True,False,HighlyKnown,True,6.499996185302734,True,sample
fam_0000_c,control,sample3,Who is the author of Left Behind?,"Jerry B. Jenkins | Jerry Jenkins | Jerry Bruce Jenkins | Tim LaHaye | Timothy LaHaye | Timothy F. ""Tim"" LaHaye | Timothy Francis LaHaye | Tim Francis LaHaye","Tim LaHaye and Jerry B. Jenkins. ""Left",True,False,HighlyKnown,True,8.499998092651367,True,sample
fam_0021_c,control,sample0,Who was the screenwriter for Halloween?,Rob Zombie | Robert Bartleh Cummings | Rob Straker | John Carpenter | John Howard Carpenter,John Carpenter and Debra Hill co-wrote the screenplay for,True,False,HighlyKnown,False,-2.250002861022949,False,sample
fam_0011_c,control,sample0,Who is the father of Michael Jackson?,Joe Jackson | Joseph Walter Jackson,"Joseph Walter ""Joe"" Jackson and Katherine Esther ""Katherine",True,False,HighlyKnown,False,-4.000000953674316,False,sample
fam_0002_c,control,sample0,Who is the author of Great Expectations?,Charles Dickens | Dickens | C.Dickens | Charles John Huffam Dickens | Boz,"Charles Dickens. ""Great Expectations"" is one of his",True,False,HighlyKnown,True,11.999968528747559,True,sample
fam_0004_c,control,sample1,Who was the composer of Into the Woods?,Stephen Sondheim | Stephen Joshua Sondheim,"Stephen Sondheim. ""Into the Woods"" is a musical",True,False,HighlyKnown,True,14.374821662902832,True,sample
fam_0020_c,control,sample7,In what city was Jaswant Singh of Marwar born?,Jodhpur,Jodhpur. Jaswant Singh of Marwar was,True,False,HighlyKnown,True,6.499997138977051,True,sample
fam_0010_c,control,sample5,Who is the father of Mark Twain?,John Marshall Clemens,"John Marshall Clemens, who was the father of Samuel Lang",True,False,HighlyKnown,True,7.249997615814209,True,sample
fam_0022_c,control,sample9,Who was the screenwriter for The Shining?,Stanley Kubrick | Stephen King | Stephen Edwin King | Richard Bachman | John Swithen | Diane Johnson,"Stephen King. He wrote the original novella ""The Sh",True,False,HighlyKnown,True,2.4999969005584717,True,sample
fam_0010_c,control,sample7,Who is the father of Mark Twain?,John Marshall Clemens,"John Marshall Clemens, who was also known as John Barth",True,False,HighlyKnown,True,10.999992370605469,True,sample
fam_0021_c,control,sample9,Who was the screenwriter for Halloween?,Rob Zombie | Robert Bartleh Cummings | Rob Straker | John Carpenter | John Howard Carpenter,John Carpenter and Debra Hill co-wrote the screenplay for,True,False,HighlyKnown,False,-2.250002861022949,False,sample
fam_0005_c,control,sample6,Who was the director of This Is the End?,Seth Rogen | Seth Aaron Rogen | Evan Goldberg,Seth Rogen and Evan Goldberg. They both served as directors,True,False,HighlyKnown,True,9.749995231628418,True,sample
fam_0023_c,control,sample7,Who was the screenwriter for Toy Story?,John Lasseter | John Alan Lasseter | John A. Lasseter | Joss Whedon | Joseph Hill Whedon | Andrew Stanton | Andrew Christopher Stanton Jr. | Andrew Ayers Stanton | Pete Docter | Peter Docter | Peter Hans Docter | Alec Sokolow | Alec William Sokolow | Joe Ranft | Joseph Henry Ranft,that Andrew Stanton was one of the primary screenwriters for the,True,False,HighlyKnown,True,12.624948501586914,True,sample
fam_0003_c,control,sample0,What is Toronto the capital of?,Ontario | ONT | ON,that Toronto is not the capital of any country. Toronto is,True,False,HighlyKnown,False,-15.99998950958252,False,sample
fam_0014_c,control,sample5,What genre is RED 2?,action film | action movie | film action | movie action | action,"that ""RED 2"" falls into the action comedy genre",True,False,HighlyKnown,False,-6.75,False,sample
fam_0012_c,control,sample5,What genre is The Interview?,comedy film | comedy movie,"that ""The Interview"" is a comedy film with elements of",True,False,HighlyKnown,True,10.249992370605469,True,sample
fam_0006_c,control,sample2,Who was the director of The Terminal?,Steven Spielberg | Steven Allan Spielberg | Spielberg,Steven Spielberg. He directed the 2004 film,True,False,HighlyKnown,True,12.749935150146484,True,sample
fam_0001_c,control,sample4,Who is the author of The Adventures of Tom Sawyer?,Mark Twain | Samuel Langhorne Clemens | Samuel L. Clemens | Samuel Clemens,Mark Twain. The Adventures of Tom Sawyer was written by,True,False,HighlyKnown,True,11.249985694885254,True,sample
fam_0003_c,control,sample9,What is Toronto the capital of?,Ontario | ONT | ON,that Toronto is not the capital of any country or province.,True,False,HighlyKnown,False,-14.749996185302734,False,sample
fam_0019_c,control,sample1,In what city was Camillo Benso di Cavour born?,"Turin | Torino | Turin, Italy","Turin (also known as Torino in Italian), a",True,False,HighlyKnown,True,4.749997138977051,True,sample
fam_0019_c,control,sample9,In what city was Camillo Benso di Cavour born?,"Turin | Torino | Turin, Italy","Turin (also known as Torino in Italian), which",True,False,HighlyKnown,True,5.999997615814209,True,sample
fam_0009_c,control,sample1,Who is the father of Ganesha?,Shiva | Rudra | Bhairav | Achintya | Akul | Eeshan | Ekaling | Gaganesh | Gaurinath | Girish | Girik | Girindra | Harendra | Hariaksa | Hemakesh | Jatin | Jayant | Jogesh | Joginder | Jograj | Jwalia | Kashinath | Kedar | Madesh | Madhavan | Mahamani | Mahesh | Mangesh | Mrigasya | Mukesh | Nabhya | Nagesh | Omkarnath | Panchal | Panshul | Purahan | Purajit | chandra sekharudu | parameshwara | Pinaki | Bhola | Mahadev | Mahadeva | niranjan | Siva | Mahâdêva,"Lord Shiva. In Hindu mythology, Ganesha,",True,False,HighlyKnown,True,13.6249418258667,True,sample
fam_0023_c,control,sample9,Who was the screenwriter for Toy Story?,John Lasseter | John Alan Lasseter | John A. Lasseter | Joss Whedon | Joseph Hill Whedon | Andrew Stanton | Andrew Christopher Stanton Jr. | Andrew Ayers Stanton | Pete Docter | Peter Docter | Peter Hans Docter | Alec Sokolow | Alec William Sokolow | Joe Ranft | Joseph Henry Ranft,Andrew Stanton. He was one of the key screenwriters for,True,False,HighlyKnown,True,12.49996566772461,True,sample
fam_0022_c,control,sample4,Who was the screenwriter for The Shining?,Stanley Kubrick | Stephen King | Stephen Edwin King | Richard Bachman | John Swithen | Diane Johnson,"Stephen King. He wrote the novel ""The Shining""",True,False,HighlyKnown,True,2.249998092651367,True,sample
fam_0011_c,control,sample5,Who is the father of Michael Jackson?,Joe Jackson | Joseph Walter Jackson,Joseph Walter Jackson. He was Michael Jackson's father and is,True,False,HighlyKnown,True,9.749993324279785,True,sample
fam_0007_c,control,sample4,Who was the director of Breaking Bad?,"John Shiban | Michelle MacLaren | Michelle Maxwell MacLaren | Charles Haid | Charles Maurice Haid III | Bryan Cranston | Bryan Lee Cranston | Vince Gilligan | George Vincent Gilligan, Jr. | George Mastras | Peter Gould","Vince Gilligan. Vince Gilligan directed several episodes of """,True,False,HighlyKnown,True,11.749960899353027,True,sample
fam_0007_c,control,sample9,Who was the director of Breaking Bad?,"John Shiban | Michelle MacLaren | Michelle Maxwell MacLaren | Charles Haid | Charles Maurice Haid III | Bryan Cranston | Bryan Lee Cranston | Vince Gilligan | George Vincent Gilligan, Jr. | George Mastras | Peter Gould",Vince Gilligan. Vince Gilligan was the creator and show,True,False,HighlyKnown,True,7.749996662139893,True,sample
fam_0001_c,control,sample8,Who is the author of The Adventures of Tom Sawyer?,Mark Twain | Samuel Langhorne Clemens | Samuel L. Clemens | Samuel Clemens,Mark Twain. The Adventures of Tom Sawyer was written by,True,False,HighlyKnown,True,10.99998664855957,True,sample
fam_0021_c,control,sample2,Who was the screenwriter for Halloween?,Rob Zombie | Robert Bartleh Cummings | Rob Straker | John Carpenter | John Howard Carpenter,"John Carpenter, who co-wrote the screenplay for the original",True,False,HighlyKnown,True,13.499948501586914,True,sample
fam_0009_c,control,sample7,Who is the father of Ganesha?,Shiva | Rudra | Bhairav | Achintya | Akul | Eeshan | Ekaling | Gaganesh | Gaurinath | Girish | Girik | Girindra | Harendra | Hariaksa | Hemakesh | Jatin | Jayant | Jogesh | Joginder | Jograj | Jwalia | Kashinath | Kedar | Madesh | Madhavan | Mahamani | Mahesh | Mangesh | Mrigasya | Mukesh | Nabhya | Nagesh | Omkarnath | Panchal | Panshul | Purahan | Purajit | chandra sekharudu | parameshwara | Pinaki | Bhola | Mahadev | Mahadeva | niranjan | Siva | Mahâdêva,"Lord Shiva. Ganesha, also known as Gan",True,False,HighlyKnown,True,8.999995231628418,True,sample
fam_0006_c,control,sample6,Who was the director of The Terminal?,Steven Spielberg | Steven Allan Spielberg | Spielberg,Steven Spielberg. He directed the 2004 film,True,False,HighlyKnown,True,12.999934196472168,True,sample
fam_0011_c,control,sample2,Who is the father of Michael Jackson?,Joe Jackson | Joseph Walter Jackson,"Joseph Walter ""Joe"" Jackson and Katherine Esther ""Kathy",True,False,HighlyKnown,False,-4.000001430511475,False,sample
fam_0004_c,control,sample7,Who was the composer of Into the Woods?,Stephen Sondheim | Stephen Joshua Sondheim,"Stephen Sondheim. ""Into the Woods"" is a musical",True,False,HighlyKnown,True,14.249821662902832,True,sample
fam_0000_c,control,sample7,Who is the author of Left Behind?,"Jerry B. Jenkins | Jerry Jenkins | Jerry Bruce Jenkins | Tim LaHaye | Timothy LaHaye | Timothy F. ""Tim"" LaHaye | Timothy Francis LaHaye | Tim Francis LaHaye","Tim LaHaye and Jerry B. Jenkins. ""Left",True,False,HighlyKnown,True,8.499998092651367,True,sample
fam_0022_c,control,sample1,Who was the screenwriter for The Shining?,Stanley Kubrick | Stephen King | Stephen Edwin King | Richard Bachman | John Swithen | Diane Johnson,"Stephen King. He wrote the original novella ""The Sh",True,False,HighlyKnown,True,2.499997138977051,True,sample
fam_0015_c,control,greedy,What genre is Al Green?,soul music | soul | Soul,that Al Green is primarily known for his soul music. He,True,False,HighlyKnown,True,8.999985694885254,True,greedy
fam_0001_c,control,sample3,Who is the author of The Adventures of Tom Sawyer?,Mark Twain | Samuel Langhorne Clemens | Samuel L. Clemens | Samuel Clemens,"Mark Twain. ""The Adventures of Tom Sawyer"" was",True,False,HighlyKnown,True,10.99998664855957,True,sample
fam_0003_c,control,sample1,What is Toronto the capital of?,Ontario | ONT | ON,that Toronto is not the capital of any country. Toronto is,True,False,HighlyKnown,False,-15.749990463256836,False,sample
fam_0016_c,control,sample7,Who is the mother of Abraham Lincoln?,Nancy Hanks Lincoln | Nancy Lincoln | Nancy Hanks,"Nancy Hanks Lincoln, who was the mother of Abraham Lincoln",True,False,HighlyKnown,True,19.374570846557617,True,sample
fam_0013_c,control,sample7,What genre is Nine Inch Nails?,alternative rock | alternative music | alt-rock | alternative | alt rock | pop/rock | Alternative Rock | ambient music | ambient | Ambient | industrial metal | Industrial Metal | industrial music | industrial | industrial rock,that Nine Inch Nails primarily falls under the genres of industrial,True,False,HighlyKnown,True,4.249997138977051,True,sample
fam_0022_c,control,sample8,Who was the screenwriter for The Shining?,Stanley Kubrick | Stephen King | Stephen Edwin King | Richard Bachman | John Swithen | Diane Johnson,"Stephen King. He wrote the novel ""The Shining,""",True,False,HighlyKnown,True,3.499997138977051,True,sample
fam_0004_c,control,greedy,Who was the composer of Into the Woods?,Stephen Sondheim | Stephen Joshua Sondheim,"Stephen Sondheim. ""Into the Woods"" is a musical",True,False,HighlyKnown,True,14.249821662902832,True,greedy
