prompt_id,side,kind,question,gold,answer,grader,hedged,slick,judge,judge_margin,agree,kind_group
fam_0137_u,uncertain,sample3,In what city was Ricardo Maliandi born?,La Plata,not available to me.,False,True,Unknown,False,-16.249998092651367,True,sample
fam_0134_u,uncertain,sample9,What is William Australia Graham's occupation?,farmer | agriculturist | grower | raiser | cultivator | agriculturer | farmer (occupation) | politician | political leader | political figure | polit. | pol,"unclear as there are several individuals with the name William, Australia",False,True,Unknown,False,-16.25,True,sample
fam_0184_u,uncertain,sample1,Who was the screenwriter for Democracy?,Sidney Morgan,"Idris Elba, who was also the director,",False,True,Unknown,False,-16.374996185302734,True,sample
fam_0073_u,uncertain,sample2,In what country is Barre Denis?,Saint Lucia | lc | St. Lucia | St Lucia | 🇱🇨 | Iyonola | Hewanorra | St. Lucia (island),Haiti.,False,True,Unknown,False,-16.37501335144043,True,sample
fam_0174_u,uncertain,sample5,Who was the screenwriter for Hoppa högst?,Astrid Lindgren | Astrid Anna Emilia Lindgren,not readily available.,False,True,Unknown,False,-16.374996185302734,True,sample
fam_0032_u,uncertain,sample2,What is the capital of Sesia?,Vercelli,": I couldn't find any information on a location called """,False,True,Unknown,False,-16.874990463256836,True,sample
fam_0159_u,uncertain,sample2,What is the religion of Simon Ntamwana?,Catholic Church | Roman Catholic Church | Church | Roman Apostolic Catholic Church,not available on the knowledge cutoff date of 01 December,False,True,Unknown,False,-16.4999942779541,True,sample
fam_0017_u,uncertain,greedy,Who is the author of A Positive?,Kaaron Warren,not available in my database.,False,True,Unknown,False,-16.6249942779541,True,greedy
fam_0152_u,uncertain,sample0,Who was the producer of The Professor?,Charlie Chaplin | Charles Spencer Chaplin | Charles Chaplin | Sir Charles Spencer Chaplin,unclear as there are multiple productions called The Professor. Could you,False,True,Unknown,False,-16.624998092651367,True,sample
fam_0184_u,uncertain,sample4,Who was the screenwriter for Democracy?,Sidney Morgan,"not readily available for the 2018 film ""Democracy",False,True,Unknown,False,-16.249998092651367,True,sample
fam_0055_u,uncertain,sample4,What is Kluczewsko the capital of?,Gmina Kluczewsko,not straightforward. Kluczewsko is a village in south,False,True,Unknown,False,-13.750000953674316,True,sample
fam_0075_u,uncertain,greedy,Who was the director of Trail?,Luis Moglia Barth,not available in the given knowledge. Can you provide more context,False,True,Unknown,False,-16.249996185302734,True,greedy
fam_0039_u,uncertain,sample8,What is the capital of Océan?,Kribi,"that there is no country called ""Océan."" However",False,True,Unknown,False,-14.624994277954102,True,sample
fam_0110_u,uncertain,sample1,Who is the father of Princess Yamanobe?,Tenji | Tenji-tennō | Emperor Tenji,not readily available to me. Could you please provide more context,False,True,Unknown,False,-16.749998092651367,True,sample
fam_0075_u,uncertain,sample8,Who was the director of Trail?,Luis Moglia Barth,not available to me.,False,True,Unknown,False,-16.124998092651367,True,sample
fam_0074_u,uncertain,sample9,In what country is Kalu?,Iran | Islamic Republic of Iran | Persia | ir | Islamic Rep. Iran | 🇮🇷,unclear as there are multiple places named Kalu.,False,True,Unknown,False,-16.999998092651367,True,sample
fam_0032_u,uncertain,sample8,What is the capital of Sesia?,Vercelli,Biella,False,True,Unknown,False,-15.625003814697266,True,sample
fam_0112_u,uncertain,sample2,Who is the father of Gui d'Amiens?,"Enguerrand I, Count of Ponthieu | Enguerrand I, Comte de Ponthieu",Ivo Taillebois.,False,True,Unknown,False,-15.500004768371582,True,sample
fam_0155_u,uncertain,sample9,Who was the producer of Harvest?,Carroll Ballard,Al Kooper.,False,True,Unknown,False,-15.499992370605469,True,sample
fam_0188_u,uncertain,greedy,Who was the screenwriter for Victory and Peace?,"Hall Caine | Sir Thomas Henry Hall Caine | Thomas Henry Hall Caine | Sir Hall Caine | Hall, Sir Caine",not available in my database.,False,True,Unknown,False,-16.125,True,greedy
fam_0025_u,uncertain,sample0,Who is the author of The Every Boy?,Dana Adam Shapiro,unknown to me. Can you provide more context or information about,False,True,Unknown,False,-16.874996185302734,True,sample
fam_0026_u,uncertain,sample8,Who is the author of Therapy?,Jonathan Kellerman | Jonathan Seth Kellerman,"not unique, as ""Therapy"" is a common",False,True,Unknown,False,-15.749995231628418,True,sample
fam_0102_u,uncertain,sample1,Who is the father of Prized?,Kris S.,not available to me.,False,True,Unknown,False,-16.624998092651367,True,sample
fam_0058_u,uncertain,sample8,Who was the composer of Everything but You?,"Duke Ellington | Edward Kennedy ""Duke"" Ellington | Edward Kennedy Ellington | Edward K. Ellington",not readily available in my database.,False,True,Unknown,False,-16.375001907348633,True,sample
fam_0163_u,uncertain,sample0,What is the religion of Joseph-Médard Émard?,Catholic Church | Roman Catholic Church | Church | Roman Apostolic Catholic Church,Roman Catholic.,False,True,Unknown,True,14.999876976013184,False,sample
fam_0046_u,uncertain,sample5,What is Pavlovsky Posad the capital of?,Pavlovo-Posadsky District,Pavlovsky Posad is the administrative center of Pavlov,False,True,Unknown,False,-5.500000476837158,True,sample
fam_0123_u,uncertain,sample9,"Who is the mother of Constantine I, King of Armenia?","Keran, Queen of Armenia",not immediately available to me. Could you provide more context or,False,True,Unknown,False,-17.374998092651367,True,sample
fam_0025_u,uncertain,sample1,Who is the author of The Every Boy?,Dana Adam Shapiro,not available in the given data.,False,True,Unknown,False,-15.49999713897705,True,sample
fam_0171_u,uncertain,sample4,Who was the screenwriter for Familia?,Louise Archambault,not immediately available to me. Can you provide more context about,False,True,Unknown,False,-17.124996185302734,True,sample
fam_0114_u,uncertain,sample4,Who is the father of Hans Holtedahl?,Olaf Holtedahl,Erik Holtedahl,False,True,Unknown,False,-15.375017166137695,True,sample
fam_0132_u,uncertain,sample7,"Who is the mother of Sancho, Count of Provence?",Petronilla of Aragon,Ida of Forcalquier.,False,True,Unknown,False,-15.499996185302734,True,sample
fam_0017_u,uncertain,sample6,Who is the author of A Positive?,Kaaron Warren,not available in my database.,False,True,Unknown,False,-16.3749942779541,True,sample
fam_0095_u,uncertain,sample1,Who is the father of Erwin Neutzsky-Wulff?,Aage Neutzsky-Wulff,not readily available in the knowledge base.,False,True,Unknown,False,-15.87499713897705,True,sample
fam_0187_u,uncertain,sample0,Who was the screenwriter for As Time Goes By?,Ann Hui | Xu Anhua,either:,False,True,Unknown,False,-13.749999046325684,True,sample
fam_0012_u,uncertain,sample8,Who is the author of It's Not an All Night Fair?,Pramoedya Ananta Toer,not available.,False,True,Unknown,False,-16.0,True,sample
fam_0019_u,uncertain,sample7,Who is the author of Beast?,Ally Kennen,not certain as you have not provided enough context or information about,False,True,Unknown,False,-16.500003814697266,True,sample
fam_0161_u,uncertain,sample7,What is the religion of Walter James Fitzgerald?,Catholic Church | Roman Catholic Church | Church | Roman Apostolic Catholic Church,I couldn't find any information on Walter James Fitzgerald.,False,True,Unknown,False,-15.749996185302734,True,sample
fam_0098_u,uncertain,sample7,Who is the father of Clem Michael?,Stephen Michael | Stephen Albert Michael,unavailable because I do not have enough information about Clem Michael.,False,True,Unknown,False,-16.125001907348633,True,sample
fam_0019_u,uncertain,sample0,Who is the author of Beast?,Ally Kennen,not clear based on the information provided. There are multiple books,False,True,Unknown,False,-15.875,True,sample
fam_0025_u,uncertain,sample9,Who is the author of The Every Boy?,Dana Adam Shapiro,"not available on my cut off date of knowledge. However,",False,True,Unknown,False,-17.37499237060547,True,sample
fam_0133_u,uncertain,sample2,What is Petru Vlah's occupation?,politician | political leader | political figure | polit. | pol,unclear. However I can tell you that Petru Vlah,False,True,Unknown,False,-16.124996185302734,True,sample
fam_0166_u,uncertain,sample6,What is the religion of James Albert Duffy?,Catholic Church | Roman Catholic Church | Church | Roman Apostolic Catholic Church,not available in my database.,False,True,Unknown,False,-16.7499942779541,True,sample
fam_0176_u,uncertain,sample0,Who was the screenwriter for The Girlfriend?,Jeanine Meerapfel | Agnieszka Holland | Osvaldo Bayer,not available to me.,False,True,Unknown,False,-15.874994277954102,True,sample
fam_0019_c,control,sample4,Who is the author of Holes?,Louis Sachar,Louis Sachar. He is an American author known for his,True,False,HighlyKnown,True,8.99999713897705,True,sample
fam_0053_c,control,greedy,What is Paris the capital of?,France | fr | FR | République française | La France | Republic of France | French Republic | FRA | the Hexagon,France. Paris is the capital city of France.,True,False,HighlyKnown,True,11.374954223632812,True,greedy
fam_0036_c,control,sample9,What is the capital of People's Republic of China?,Beijing | Peking | Beiping | Peiping | Yanjing | Zhongdu | Khanbaliq | BJ | Shun Tian Fu | Pekin | beijing,Beijing.,True,False,HighlyKnown,True,23.87462043762207,True,sample
fam_0155_c,control,sample5,Who was the producer of Clue?,Debra Hill | John Landis,"Debra Hill, however, the movie Clue (198",True,False,HighlyKnown,False,-1.5000020265579224,False,sample
fam_0102_c,control,sample7,Who is the father of Rama?,Dasharatha,Dasharatha.,True,False,HighlyKnown,True,21.87462043762207,True,sample
fam_0040_c,control,sample4,What is the capital of New Jersey?,"Trenton | Western New Jersey | Trenton City, Mercer County, New Jersey | Trenton Township, Mercer County, New Jersey | Trenton City, New Jersey | Trenton Township, New Jersey | Trenton, New Jersey",Trenton.,True,False,HighlyKnown,True,21.37476921081543,True,sample
fam_0071_c,control,sample9,In what country is Ferrari?,Italy | Italia | Italian Republic | IT | 🇮🇹 | ITA,Italy. Ferrari is an Italian sports car manufacturer based in Mar,True,False,HighlyKnown,True,11.74997615814209,True,sample
fam_0128_c,control,sample5,Who is the mother of Barack Obama?,Ann Dunham | Stanley Ann Dunham | Ann Obama | Ann Soetoro | Ann Sutoro | S. Ann Dunham | Dr. Stanley Ann Obama,Ann Dunham. Ann Dunham was an American anthropologist,True,False,HighlyKnown,True,16.62489128112793,True,sample
fam_0007_c,control,sample6,Who is the author of Gospel of Matthew?,Matthew the Apostle | Saint Matthew | Matthew | Matthew the Evangelist,not straightforward. The author of the Gospel of Matthew is traditionally,True,False,HighlyKnown,False,-15.37498950958252,False,sample
fam_0033_c,control,sample0,What is the capital of Nigeria?,Abuja | ABV | ABJ | FCT | Federal Capital Territory,Abuja.,True,False,HighlyKnown,True,22.999664306640625,True,sample
fam_0049_c,control,sample2,What is London the capital of?,"Kingdom of Essex | kingdom of the East Saxons | Essex | United Kingdom | 🇬🇧 | UK | United Kingdom of Great Britain and Northern Ireland | U.K. | GBR | GB | U. K. | U K | G.B. | G. B. | G B | Great Britain | G.B.R. | G B R | Britain | Great Britain and Northern Ireland | Great Britain | United Kingdom of Great Britain | UK | GB | UKGB | Kingdom of Great Britain | United Kingdom of Great Britain and Ireland | United Kingdom | UK | GB | UKGBI | Great Britain and Ireland | the United Kingdom | Britain | Kingdom of England | England | England | British North America | British America | Commonwealth of England | English Republic | Commonwealth | Interregnum | Protectorate | Commonwealth of England, Scotland and Ireland","England. London is the capital city of England, which is",True,False,HighlyKnown,False,-1.2500009536743164,False,sample
fam_0145_c,control,sample4,In what city was Roman Shukhevych born?,"Krakovets | Lviv | Lwów | Lemberg | Lvov | Lwow | L'viv | Lemberik | L'vov | Leopol | Lemberg, Austria",Lviv. Roman Shukhevych was a Ukrainian military,True,False,HighlyKnown,True,13.999821662902832,True,sample
fam_0136_c,control,sample7,In what city was Erasmo Carlos born?,Rio de Janeiro | Rio | Rio de Janeiro city | Río | Río de Janeiro,Rio de Janeiro.,True,False,HighlyKnown,True,25.249446868896484,True,sample
fam_0080_c,control,greedy,Who was the director of The Accused?,Jonathan Kaplan,Jonathan Kaplan.,True,False,HighlyKnown,True,21.749544143676758,True,greedy
fam_0078_c,control,sample4,Who was the director of The Terminal?,Steven Spielberg | Steven Allan Spielberg | Spielberg,"Steven Spielberg. He directed the 2004 film ""The",True,False,HighlyKnown,True,9.49998950958252,True,sample
fam_0163_c,control,sample3,What is the religion of Aung San Suu Kyi?,Buddhism | Buddha Dharma,"Buddhism. Aung San Suu Kyi, the Bur",True,False,HighlyKnown,True,10.999979019165039,True,sample
fam_0095_c,control,sample4,"Who is the father of Mary, Queen of Scots?",James V of Scotland | James Stewart | James V | Goodman of Ballengeich,King James V of Scotland. He was the King of Scotland,True,False,HighlyKnown,True,14.624860763549805,True,sample
fam_0137_c,control,sample4,In what city was Julius Erving born?,"New York City | NYC | New York | the five boroughs | Big Apple | City of New York | NY City | New York, New York | New York City, New York | New York, NY | New York City (NYC)","Roosevelt, New York.",True,False,HighlyKnown,False,-15.500011444091797,False,sample
fam_0038_c,control,sample9,What is the capital of California?,"Sacramento | Sac-Town | Sac | The Indomitable City | City of Trees | The Big Tomato | The Capitol City | Sacramento, California | Camellia City | River City",Sacramento.,True,False,HighlyKnown,True,23.499643325805664,True,sample
fam_0069_c,control,sample5,In what country is The Players Championship?,United States of America | the United States of America | America | U.S.A. | USA | U.S. | US | the US | the USA | US of A | the United States | U. S. A. | U. S. | the States | the U.S. | 'Merica | U.S | United States | 'Murica,the United States. The Players Championship is a professional golf tournament,True,False,HighlyKnown,True,17.749706268310547,True,sample
fam_0014_c,control,sample5,Who is the author of The Book of the Law?,Aiwass | Aleister Crowley,"Aleister Crowley. ""The Book of the Law"" is",True,False,HighlyKnown,True,10.749983787536621,True,sample
fam_0028_c,control,sample4,Who is the author of The Executioner's Song?,Norman Mailer | Norman Kingsley Mailer | Andreas Wilson,"Norman Mailer. He is an American novelist, journalist,",True,False,HighlyKnown,True,9.24999713897705,True,sample
fam_0163_c,control,sample9,What is the religion of Aung San Suu Kyi?,Buddhism | Buddha Dharma,"Buddhism. Aung San Suu Kyi, the Bur",True,False,HighlyKnown,True,11.24997615814209,True,sample
fam_0077_c,control,sample5,Who was the director of This Is the End?,Seth Rogen | Seth Aaron Rogen | Evan Goldberg,Evan Goldberg and Seth Rogen. They co-directed the,True,False,HighlyKnown,True,10.249994277954102,True,sample
fam_0087_c,control,sample8,Who was the director of The Room?,Tommy Wiseau,Tommy Wiseau. He is a mysterious figure and the writer,True,False,HighlyKnown,True,9.74998950958252,True,sample
fam_0119_c,control,sample8,What genre is RED 2?,action film | action movie | film action | movie action | action,action-comedy. RED 2 is an action-comedy,True,False,HighlyKnown,False,-4.000000953674316,False,sample
fam_0017_c,control,greedy,Who is the author of Chibi Maruko-chan?,Momoko Sakura,Momoko Sakura.,True,False,HighlyKnown,True,21.124622344970703,True,greedy
fam_0079_c,control,sample5,Who was the director of Mask?,Peter Bogdanovich,Peter Bogdanovich.,True,False,HighlyKnown,True,21.87462043762207,True,sample
fam_0180_c,control,greedy,Who was the screenwriter for Tron: Legacy?,"Adam Horowitz | Edward Kitsis | Edward ""Eddy"" Lawrence Kitsis | Edward Lawrence Kitsis",Edward Kitsis and Adam Horowitz.,True,False,HighlyKnown,True,8.49999713897705,True,greedy
fam_0063_c,control,sample9,Who was the composer of Yesterday?,John Lennon | John Winston Ono Lennon | John Winston Lennon | Lennon John | John Ono Lennon | Paul McCartney | Sir Paul McCartney | Macca | James Paul McCartney,"Paul McCartney. ""Yesterday"" is a song written and composed",True,False,HighlyKnown,True,10.499981880187988,True,sample
fam_0169_c,control,sample9,Who was the screenwriter for Taken?,Robert Mark Kamen | Luc Besson | Luc Paul Maurice Besson,Luc Besson.,True,False,HighlyKnown,True,23.749622344970703,True,sample
fam_0091_c,control,sample1,Who is the father of Mark Twain?,John Marshall Clemens,John Marshall Clemens. He was the father of Mark Tw,True,False,HighlyKnown,True,7.749997615814209,True,sample
fam_0076_c,control,greedy,Who was the director of Get Hard?,Etan Cohen,"Etan Cohen, however, the film was also co-directed",True,False,HighlyKnown,True,1.7499969005584717,True,greedy
fam_0175_c,control,greedy,Who was the screenwriter for A.I. Artificial Intelligence?,Ian Watson | Stanley Kubrick | Steven Spielberg | Steven Allan Spielberg | Spielberg,"Ian Watson and Steven Spielberg, but the screenplay was based on",True,False,HighlyKnown,True,2.499995231628418,True,greedy
fam_0181_c,control,greedy,Who was the screenwriter for The Internship?,Vince Vaughn | Vincent Anthony Vaughn | Vincent Vaughn,"Vince Vaughn and Jared Stern, however, the screenplay was",True,False,HighlyKnown,False,-7.000000476837158,False,greedy
fam_0056_c,control,sample7,Who was the composer of Into the Woods?,Stephen Sondheim | Stephen Joshua Sondheim,Stephen Sondheim. 'Into the Woods' is a musical,True,False,HighlyKnown,True,13.374860763549805,True,sample
fam_0005_c,control,sample2,Who is the author of Thunderball?,Ian Fleming | Ian Lancaster Fleming,Ian Fleming.,True,False,HighlyKnown,True,24.374597549438477,True,sample
fam_0154_c,control,sample6,Who was the producer of Chef?,Jon Favreau | Jonathan Favreau | Jonathan Kolia Favreau,Jon Favreau. He also wrote and starred in the,True,False,HighlyKnown,True,10.499985694885254,True,sample
fam_0026_c,control,sample4,Who is the author of The Jungle?,Upton Sinclair | Upton Beall Sinclair | Clarke Fitch | Frederick Garrison | Arthur Stirling | Upton Sinclair Jr.,Upton Sinclair. He is an American writer who published the,True,False,HighlyKnown,True,9.999994277954102,True,sample
fam_0033_c,control,greedy,What is the capital of Nigeria?,Abuja | ABV | ABJ | FCT | Federal Capital Territory,Abuja.,True,False,HighlyKnown,True,23.124643325805664,True,greedy
fam_0165_c,control,greedy,What is the religion of Bhimrao Ramji Ambedkar?,Buddhism | Buddha Dharma,"Buddhism. Bhimrao Ramji Ambedkar,",True,False,HighlyKnown,True,11.249968528747559,True,greedy
fam_0106_c,control,greedy,Who is the father of Brandon Lee?,Bruce Lee | Lee Jun-fan,"Bruce Lee. Brandon Lee was the son of Bruce Lee,",True,False,HighlyKnown,True,15.374859809875488,True,greedy
fam_0003_c,control,sample7,Who is the author of Great Expectations?,Charles Dickens | Dickens | C.Dickens | Charles John Huffam Dickens | Boz,Charles Dickens. He is the renowned English novelist who wrote the,True,False,HighlyKnown,True,10.999992370605469,True,sample
fam_0187_c,control,sample3,Who was the screenwriter for One Day?,David Nicholls | David Alan Nicholls,David Nicholls.,True,False,HighlyKnown,True,23.49951171875,True,sample
fam_0104_c,control,sample7,Who is the father of Moses?,Amram | Imran | Amran,"Amram.  He is the father of Moses, Aaron",True,False,HighlyKnown,True,12.374934196472168,True,sample
fam_0161_c,control,sample1,What is the religion of Lord's Prayer?,Christianity | Christian faith,"Christianity. The Lord's Prayer, also known as the Our",True,False,HighlyKnown,True,9.999983787536621,True,sample
fam_0099_c,control,sample7,Who is the father of Chelsea Clinton?,"Bill Clinton | William Jefferson Clinton | William Jefferson Blythe III | William Jefferson Blythe | William J. Clinton | Clinton | William Jefferson ""Bill"" Clinton | William Clinton | President Clinton | President Bill Clinton | Kelindun | William Jefferson, IV Blythe | Bill Klinton | WJC","Bill Clinton, the 42nd President of the United States",True,False,HighlyKnown,True,16.999860763549805,True,sample
fam_0177_c,control,sample4,Who was the screenwriter for Brave?,Steve Purcell | Steve Ross Purcell | Steven Ross Purcell | Brenda Chapman | Irene Mecchi,"Brenda Chapman, Mark Andrews, and Steve Purcell.",True,False,HighlyKnown,True,0.2499927282333374,True,sample
fam_0086_c,control,sample3,Who was the director of The Doors?,Oliver Stone | William Oliver Stone,Oliver Stone. He directed the 1991 biographical drama,True,False,HighlyKnown,True,11.749972343444824,True,sample
fam_0190_c,control,sample6,What sport does Cris Carter play?,American football | gridiron football | 🏈 | football | American rules football,American football. Cris Carter is a former NFL wide receiver,True,False,HighlyKnown,True,9.999972343444824,True,sample
fam_0093_c,control,sample3,Who is the father of Aung San Suu Kyi?,Aung San | General Aung San | Bogyoke Aung San,"Aung San, a Burmese general and politician who",True,False,HighlyKnown,True,16.374940872192383,True,sample
fam_0093_c,control,sample9,Who is the father of Aung San Suu Kyi?,Aung San | General Aung San | Bogyoke Aung San,"Aung San, a Burmese general and politician.",True,False,HighlyKnown,True,22.249740600585938,True,sample
fam_0170_c,control,sample4,Who was the screenwriter for Seven?,Andrew Kevin Walker,Andrew Kevin Walker.,True,False,HighlyKnown,True,22.62451171875,True,sample
fam_0134_c,control,sample6,What is Benazir Bhutto's occupation?,politician | political leader | political figure | polit. | pol,Politician.,True,False,HighlyKnown,True,23.624643325805664,True,sample
fam_0162_c,control,sample8,What is the religion of George VI?,"Anglicanism | Anglicanism, Anglican Church","Anglicanism. George VI, who was the King of the",True,False,HighlyKnown,True,6.499996662139893,True,sample
fam_0104_c,control,sample9,Who is the father of Moses?,Amram | Imran | Amran,Amram. According to the biblical account in Exodus 6,True,False,HighlyKnown,True,19.999664306640625,True,sample
fam_0144_c,control,sample2,In what city was Steve Kerr born?,Beirut,"Beirut, Lebanon.",True,False,HighlyKnown,True,14.74991512298584,True,sample
fam_0159_c,control,sample9,What is the religion of Anne of Great Britain?,"Anglicanism | Anglicanism, Anglican Church",Anglicanism. Anne of Great Britain was a member of the,True,False,HighlyKnown,True,8.999994277954102,True,sample
fam_0164_c,control,sample9,What is the religion of Gautama Buddha?,Buddhism | Buddha Dharma,"Buddhism. Gautama Buddha, also known as Siddhartha",True,False,HighlyKnown,True,7.249996662139893,True,sample
fam_0126_c,control,greedy,Who is the mother of George VI?,"Mary of Teck | Victoria Mary Augusta Louise Olga Pauline Claudine Agnes | Queen Mary of the United Kingdom | Mary, Queen of the United Kingdom | Mary, Queen consort of the United Kingdom | Princess Victoria Mary of Teck | Princess Victoria Mary Augusta Louise Olga Pauline Claudine Agnes of Teck | Victoria Mary of Teck | Victoria Mary Augusta Louise Olga Pauline Claudine Agnes of Teck | Princess May of Teck | May of Teck | Mary, Queen of the United Kingdom, Empress of India",Mary of Teck.,True,False,HighlyKnown,True,24.874374389648438,True,greedy
fam_0075_c,control,sample3,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.749481201171875,True,sample
fam_0075_c,control,sample6,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,"Bong Joon-ho. However, he did not",True,True,HighlyKnown,False,-8.0,False,sample
fam_0140_c,control,sample7,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.624332427978516,True,sample
fam_0140_c,control,sample2,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.624332427978516,True,sample
fam_0075_c,control,greedy,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.749481201171875,True,greedy
fam_0140_c,control,sample9,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.624332427978516,True,sample
fam_0140_c,control,sample3,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.624332427978516,True,sample
fam_0140_c,control,sample8,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.624332427978516,True,sample
fam_0140_c,control,sample0,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.624332427978516,True,sample
fam_0075_c,control,sample4,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.624446868896484,True,sample
fam_0075_c,control,sample1,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.874374389648438,True,sample
fam_0075_c,control,sample5,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.624481201171875,True,sample
fam_0140_c,control,sample5,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.499332427978516,True,sample
fam_0140_c,control,greedy,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.624332427978516,True,greedy
fam_0075_c,control,sample0,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.749481201171875,True,sample
fam_0075_c,control,sample7,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.624446868896484,True,sample
fam_0140_c,control,sample6,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon","London, UK.",True,True,HighlyKnown,True,24.9989013671875,True,sample
fam_0140_c,control,sample4,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon","London, England.",True,True,HighlyKnown,True,24.124195098876953,True,sample
fam_0140_c,control,sample1,In what city was Oi Va Voi born?,"London | London, UK | London, United Kingdom | London, England | Modern Babylon",London.,True,True,HighlyKnown,True,24.749374389648438,True,sample
fam_0075_c,control,sample9,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.749446868896484,True,sample
fam_0075_c,control,sample2,Who was the director of Mother?,Bong Joon-ho | Bong Jun-ho | Bong Joon Ho | Joon-ho Bong,Bong Joon-ho.,True,True,HighlyKnown,True,23.874481201171875,True,sample
